DEBUG [2018-10-17 05:31:23] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 12492 16592 
 	 [OrderAPIView : orderquery]Training complete in 0.019974 real seconds 

DEBUG [2018-10-17 05:41:11] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 9244 11164 
 	 [OrderAPIView : orderquery]Training complete in 0.029954 real seconds 

DEBUG [2018-10-17 05:41:19] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 9244 9980 
 	 [PublicAPIView : orderobjquery]Training complete in 0.015998 real seconds 

DEBUG [2018-10-17 05:41:24] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 9244 10676 
 	 [PublicAPIView : orderobconfirm]Training complete in 0.035899 real seconds 

DEBUG [2018-10-17 05:41:26] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 9244 14572 
 	 [OrderAPIView : orderquery]Training complete in 0.017915 real seconds 

DEBUG [2018-10-17 05:41:33] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 9244 16324 
 	 [OrderAPIView : orderquery]Training complete in 0.010975 real seconds 

DEBUG [2018-10-17 05:41:35] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 9244 10472 
 	 [OrderAPIView : orderquery]Training complete in 0.038946 real seconds 

DEBUG [2018-10-17 05:41:40] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 9244 8380 
 	 [PublicAPIView : orderobjquery]Training complete in 0.028914 real seconds 

DEBUG [2018-10-17 05:43:35] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16764 15704 
 	 [OrderAPIView : orderquery]Training complete in 0.034901 real seconds 

DEBUG [2018-10-17 05:43:38] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16764 1424 
 	 [PublicAPIView : orderobjquery]Training complete in 0.007966 real seconds 

DEBUG [2018-10-17 05:46:04] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16764 3676 
 	 [PublicAPIView : orderobjquery]Training complete in 0.007976 real seconds 

DEBUG [2018-10-17 05:46:08] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16764 11780 
 	 [PublicAPIView : orderobjquery]Training complete in 0.020985 real seconds 

DEBUG [2018-10-17 05:46:27] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16764 8396 
 	 [OrderAPIView : orderquery]Training complete in 0.032912 real seconds 

DEBUG [2018-10-17 05:46:30] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16764 15020 
 	 [PublicAPIView : userquery]Training complete in 0.034904 real seconds 

DEBUG [2018-10-17 05:46:33] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16764 13176 
 	 [PublicAPIView : userquery]Training complete in 0.045836 real seconds 

DEBUG [2018-10-17 05:46:45] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16764 16236 
 	 [UserAPIView : login]Training complete in 1.063159 real seconds 

DEBUG [2018-10-17 05:46:59] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16764 15900 
 	 [OrderAPIView : orderquery]Training complete in 0.006981 real seconds 

DEBUG [2018-10-17 05:47:02] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16764 9540 
 	 [OrderAPIView : orderquery]Training complete in 0.048868 real seconds 

DEBUG [2018-10-17 05:47:10] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16764 2000 
 	 [PublicAPIView : orderobjquery]Training complete in 0.005983 real seconds 

DEBUG [2018-10-17 05:47:17] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16764 18168 
 	 [PublicAPIView : orderobjquery]Training complete in 0.005014 real seconds 

DEBUG [2018-10-17 05:48:09] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16764 17308 
 	 [PublicAPIView : orderobjquery]Training complete in 0.008961 real seconds 

DEBUG [2018-10-17 05:55:46] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11732 16504 
 	 [OrderAPIView : orderquery]Training complete in 0.033901 real seconds 

DEBUG [2018-10-17 05:55:46] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11732 14696 
 	 [OrderAPIView : orderquery]Training complete in 0.011937 real seconds 

DEBUG [2018-10-17 05:55:50] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11732 16260 
 	 [OrderAPIView : orderquery]Training complete in 0.010972 real seconds 

DEBUG [2018-10-17 05:55:50] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11732 18992 
 	 [OrderAPIView : orderquery]Training complete in 0.014954 real seconds 

DEBUG [2018-10-17 05:55:56] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11732 15748 
 	 [OrderAPIView : orderquery]Training complete in 0.024968 real seconds 

DEBUG [2018-10-17 05:56:34] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11732 17748 
 	 [OrderAPIView : orderquery]Training complete in 0.007978 real seconds 

DEBUG [2018-10-17 05:56:34] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11732 2868 
 	 [OrderAPIView : orderquery]Training complete in 0.009971 real seconds 

DEBUG [2018-10-17 05:56:36] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11732 13264 
 	 [OrderAPIView : orderquery]Training complete in 0.005985 real seconds 

DEBUG [2018-10-17 05:57:03] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11732 14816 
 	 [OrderAPIView : orderquery]Training complete in 0.005985 real seconds 

DEBUG [2018-10-17 05:57:03] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11732 17092 
 	 [OrderAPIView : orderquery]Training complete in 0.006980 real seconds 

DEBUG [2018-10-17 05:57:06] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11732 8148 
 	 [OrderAPIView : orderquery]Training complete in 0.011953 real seconds 

DEBUG [2018-10-17 05:57:36] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 14412 11976 
 	 [PublicAPIView : orderobjquery]Training complete in 0.014922 real seconds 

DEBUG [2018-10-17 05:58:14] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 14412 11504 
 	 [PublicAPIView : orderobjquery]Training complete in 0.007975 real seconds 

DEBUG [2018-10-17 05:58:19] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 14412 15016 
 	 [OrderAPIView : orderquery]Training complete in 0.068794 real seconds 

DEBUG [2018-10-17 05:58:22] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 14412 11644 
 	 [PublicAPIView : orderobjquery]Training complete in 0.004987 real seconds 

DEBUG [2018-10-17 05:58:43] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 14412 9772 
 	 [PublicAPIView : orderobconfirm]Training complete in 0.036900 real seconds 

DEBUG [2018-10-17 05:58:46] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 14412 9924 
 	 [OrderAPIView : orderquery]Training complete in 0.099697 real seconds 

DEBUG [2018-10-17 05:58:54] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 14412 18892 
 	 [OrderAPIView : orderquery]Training complete in 0.008978 real seconds 

DEBUG [2018-10-17 05:58:58] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 14412 10536 
 	 [OrderAPIView : orderquery]Training complete in 0.039893 real seconds 

DEBUG [2018-10-17 05:59:02] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 14412 18476 
 	 [PublicAPIView : userquery]Training complete in 0.031943 real seconds 

DEBUG [2018-10-17 05:59:16] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 14412 18500 
 	 [UserAPIView : login]Training complete in 1.071146 real seconds 

DEBUG [2018-10-17 05:59:25] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 14412 6128 
 	 [OrderAPIView : orderquery]Training complete in 0.042874 real seconds 

DEBUG [2018-10-17 05:59:34] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 14412 10936 
 	 [PublicAPIView : orderobjquery]Training complete in 0.003990 real seconds 

DEBUG [2018-10-17 05:59:40] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 14412 15648 
 	 [OrderAPIView : orderquery]Training complete in 0.015957 real seconds 

DEBUG [2018-10-17 05:59:43] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 14412 16292 
 	 [OrderAPIView : orderquery]Training complete in 0.046875 real seconds 

DEBUG [2018-10-17 06:01:26] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 17760 16776 
 	 [OrderAPIView : orderquery]Training complete in 0.029920 real seconds 

DEBUG [2018-10-17 06:01:29] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 17760 13288 
 	 [OrderAPIView : orderquery]Training complete in 0.066826 real seconds 

DEBUG [2018-10-17 06:01:30] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 17760 6700 
 	 [PublicAPIView : orderobjquery]Training complete in 0.003988 real seconds 

DEBUG [2018-10-17 06:01:33] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 17760 10124 
 	 [PublicAPIView : orderobconfirm]Training complete in 0.029945 real seconds 

DEBUG [2018-10-17 06:01:36] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 17760 6804 
 	 [OrderAPIView : orderquery]Training complete in 0.060788 real seconds 

DEBUG [2018-10-17 06:01:40] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 17760 9884 
 	 [PublicAPIView : orderobjquery]Training complete in 0.004992 real seconds 

DEBUG [2018-10-17 06:01:57] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 17760 18064 
 	 [UserAPIView : login]Training complete in 1.049196 real seconds 

DEBUG [2018-10-17 06:02:03] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 17760 4624 
 	 [OrderAPIView : orderquery]Training complete in 0.030910 real seconds 

DEBUG [2018-10-17 06:02:05] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 17760 16784 
 	 [OrderAPIView : orderquery]Training complete in 0.110699 real seconds 

DEBUG [2018-10-17 06:02:08] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 17760 18852 
 	 [PublicAPIView : orderobjquery]Training complete in 0.007978 real seconds 

DEBUG [2018-10-17 06:02:12] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 17760 5648 
 	 [PublicAPIView : orderobconfirm]Training complete in 0.057882 real seconds 

DEBUG [2018-10-17 06:02:14] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 17760 15444 
 	 [OrderAPIView : orderquery]Training complete in 0.027921 real seconds 

DEBUG [2018-10-17 06:02:27] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 17760 13864 
 	 [OrderAPIView : orderquery]Training complete in 0.013961 real seconds 

DEBUG [2018-10-17 06:02:30] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 17760 6740 
 	 [OrderAPIView : orderquery]Training complete in 0.055884 real seconds 

DEBUG [2018-10-17 06:02:36] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 17760 10692 
 	 [UserAPIView : login]Training complete in 1.020273 real seconds 

DEBUG [2018-10-17 06:02:39] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 17760 14904 
 	 [OrderAPIView : orderquery]Training complete in 0.033864 real seconds 

DEBUG [2018-10-17 06:03:22] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16420 12080 
 	 [OrderAPIView : orderquery]Training complete in 0.011926 real seconds 

DEBUG [2018-10-17 06:03:25] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16420 14656 
 	 [OrderAPIView : orderquery]Training complete in 0.028948 real seconds 

DEBUG [2018-10-17 06:03:40] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16420 10000 
 	 [OrderAPIView : orderquery]Training complete in 0.006981 real seconds 

DEBUG [2018-10-17 06:03:44] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16420 7868 
 	 [OrderAPIView : orderquery]Training complete in 0.107689 real seconds 

DEBUG [2018-10-17 06:03:50] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16420 18100 
 	 [PublicAPIView : orderobjquery]Training complete in 0.020932 real seconds 

DEBUG [2018-10-17 06:03:54] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16420 19364 
 	 [OrderAPIView : orderquery]Training complete in 0.006980 real seconds 

DEBUG [2018-10-17 06:03:57] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16420 1060 
 	 [OrderAPIView : orderquery]Training complete in 0.089714 real seconds 

DEBUG [2018-10-17 06:03:59] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16420 7944 
 	 [PublicAPIView : orderobjquery]Training complete in 0.003989 real seconds 

DEBUG [2018-10-17 06:04:02] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16420 1872 
 	 [PublicAPIView : orderobconfirm]Training complete in 0.025932 real seconds 

DEBUG [2018-10-17 06:04:04] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16420 9568 
 	 [OrderAPIView : orderquery]Training complete in 0.050814 real seconds 

DEBUG [2018-10-17 06:04:11] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16420 18408 
 	 [OrderAPIView : orderquery]Training complete in 0.007979 real seconds 

DEBUG [2018-10-17 06:04:13] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16420 14984 
 	 [OrderAPIView : orderquery]Training complete in 0.025931 real seconds 

DEBUG [2018-10-17 06:04:17] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16420 11844 
 	 [PublicAPIView : orderobjquery]Training complete in 0.026921 real seconds 

DEBUG [2018-10-17 06:04:21] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16420 2740 
 	 [PublicAPIView : orderobconfirm]Training complete in 0.034907 real seconds 

DEBUG [2018-10-17 06:04:23] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16420 3584 
 	 [OrderAPIView : orderquery]Training complete in 0.064821 real seconds 

DEBUG [2018-10-17 06:04:27] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16420 18152 
 	 [OrderAPIView : orderquery]Training complete in 0.008975 real seconds 

DEBUG [2018-10-17 06:04:30] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16420 9640 
 	 [OrderAPIView : orderquery]Training complete in 0.044868 real seconds 

DEBUG [2018-10-17 06:04:39] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16420 6836 
 	 [OrderAPIView : orderquery]Training complete in 0.029940 real seconds 

DEBUG [2018-10-17 06:04:45] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16420 7012 
 	 [OrderAPIView : orderquery]Training complete in 0.022952 real seconds 

DEBUG [2018-10-17 06:05:02] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16420 5228 
 	 [OrderAPIView : orderquery]Training complete in 0.029919 real seconds 

DEBUG [2018-10-17 06:05:06] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 16420 9652 
 	 [OrderAPIView : orderquery]Training complete in 0.030874 real seconds 

DEBUG [2018-10-17 06:08:24] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 17108 8328 
 	 [OrderAPIView : orderquery]Training complete in 0.006946 real seconds 

DEBUG [2018-10-17 06:08:24] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 17108 16012 
 	 [OrderAPIView : orderquery]Training complete in 0.008976 real seconds 

DEBUG [2018-10-17 06:08:26] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 17108 14404 
 	 [OrderAPIView : orderquery]Training complete in 0.003955 real seconds 

DEBUG [2018-10-17 06:09:07] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 13896 13544 
 	 [OrderAPIView : orderquery]Training complete in 0.029915 real seconds 

DEBUG [2018-10-17 06:09:11] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 13896 9268 
 	 [OrderAPIView : orderquery]Training complete in 0.025929 real seconds 

DEBUG [2018-10-17 06:09:16] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 13896 16248 
 	 [OrderAPIView : orderquery]Training complete in 0.037933 real seconds 

DEBUG [2018-10-17 06:09:19] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 13896 15372 
 	 [OrderAPIView : orderquery]Training complete in 0.032910 real seconds 

DEBUG [2018-10-17 06:09:38] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 13896 17248 
 	 [OrderAPIView : orderquery]Training complete in 0.012965 real seconds 

DEBUG [2018-10-17 06:09:38] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 13896 17468 
 	 [OrderAPIView : orderquery]Training complete in 0.017951 real seconds 

DEBUG [2018-10-17 06:09:40] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 13896 13868 
 	 [OrderAPIView : orderquery]Training complete in 0.010966 real seconds 

DEBUG [2018-10-17 06:10:13] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11424 16128 
 	 [OrderAPIView : orderquery]Training complete in 0.035892 real seconds 

DEBUG [2018-10-17 06:10:17] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11424 6576 
 	 [OrderAPIView : orderquery]Training complete in 0.022974 real seconds 

DEBUG [2018-10-17 06:10:19] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11424 15616 
 	 [OrderAPIView : orderquery]Training complete in 0.070760 real seconds 

DEBUG [2018-10-17 06:16:14] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 17016 10888 
 	 [OrderAPIView : orderquery]Training complete in 0.032897 real seconds 

DEBUG [2018-10-17 06:19:39] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5960 15484 
 	 [OrderAPIView : orderquery]Training complete in 0.085745 real seconds 

DEBUG [2018-10-17 06:19:49] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5960 6436 
 	 [OrderAPIView : orderquery]Training complete in 0.011958 real seconds 

DEBUG [2018-10-17 06:19:52] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5960 6368 
 	 [OrderAPIView : orderquery]Training complete in 0.039886 real seconds 

DEBUG [2018-10-17 06:19:55] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5960 14760 
 	 [OrderAPIView : orderquery]Training complete in 0.015957 real seconds 

DEBUG [2018-10-17 06:22:12] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5960 9992 
 	 [OrderAPIView : orderquery]Training complete in 0.009033 real seconds 

DEBUG [2018-10-17 06:22:15] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5960 17704 
 	 [OrderAPIView : orderquery]Training complete in 0.056844 real seconds 

DEBUG [2018-10-17 06:22:20] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5960 12752 
 	 [OrderAPIView : orderquery]Training complete in 0.026957 real seconds 

DEBUG [2018-10-17 06:22:23] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5960 9788 
 	 [OrderAPIView : orderquery]Training complete in 0.012965 real seconds 

DEBUG [2018-10-17 06:22:26] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5960 10004 
 	 [OrderAPIView : orderquery]Training complete in 0.053856 real seconds 

DEBUG [2018-10-17 06:22:31] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5960 16564 
 	 [OrderAPIView : orderquery]Training complete in 0.084774 real seconds 

DEBUG [2018-10-17 06:22:35] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5960 17092 
 	 [OrderAPIView : orderquery]Training complete in 0.034904 real seconds 

DEBUG [2018-10-17 06:22:38] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5960 7040 
 	 [PublicAPIView : orderobjquery]Training complete in 0.026927 real seconds 

DEBUG [2018-10-17 06:22:49] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5960 12836 
 	 [OrderAPIView : orderquery]Training complete in 0.017943 real seconds 

DEBUG [2018-10-17 06:22:53] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5960 13576 
 	 [OrderAPIView : orderquery]Training complete in 0.021003 real seconds 

DEBUG [2018-10-17 06:23:00] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5960 13308 
 	 [OrderAPIView : orderquery]Training complete in 0.091752 real seconds 

DEBUG [2018-10-17 06:23:05] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5960 17932 
 	 [OrderAPIView : orderquery]Training complete in 0.014959 real seconds 

DEBUG [2018-10-17 06:23:08] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5960 16888 
 	 [OrderAPIView : orderquery]Training complete in 0.077744 real seconds 

DEBUG [2018-10-17 06:23:23] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5960 8620 
 	 [OrderAPIView : orderquery]Training complete in 0.022971 real seconds 

DEBUG [2018-10-17 06:23:34] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5960 11008 
 	 [OrderAPIView : orderquery]Training complete in 0.025927 real seconds 

