DEBUG [2018-10-14 15:18:47] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11544 12688 
DEBUG [2018-10-14 15:51:57] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 13256 1972 
 	 [ServerAdmin : tgbzquery]Training complete in 1.016282 real seconds 

DEBUG [2018-10-14 15:52:00] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 13256 10348 
 	 [ServerAdmin : tgbzquery]Training complete in 1.043214 real seconds 

DEBUG [2018-10-14 15:52:36] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 13256 4588 
 	 [ServerAdmin : tgbzquery]Training complete in 1.020706 real seconds 

DEBUG [2018-10-14 15:57:59] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 1412 7348 
 	 [ServerAdmin : tgbzquery]Training complete in 1.017310 real seconds 

DEBUG [2018-10-14 16:10:09] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 1412 896 
 	 [ServerAdmin : tgbzquery]Training complete in 1.047204 real seconds 

DEBUG [2018-10-14 16:17:05] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 1412 10588 
 	 [ServerAdmin : tgbzquery]Training complete in 1.055182 real seconds 

DEBUG [2018-10-14 16:18:12] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 1412 5068 
 	 [ServerAdmin : tgbzquery]Training complete in 1.035232 real seconds 

DEBUG [2018-10-14 16:29:03] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 1412 3328 
 	 [ServerAdmin : tgbzquery]Training complete in 1.012293 real seconds 

DEBUG [2018-10-14 16:30:09] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 1412 10560 
 	 [ServerAdmin : tgbzquery]Training complete in 1.013350 real seconds 

DEBUG [2018-10-14 16:31:25] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 1412 9120 
 	 [ServerAdmin : tgbzquery]Training complete in 1.027255 real seconds 

DEBUG [2018-10-14 16:32:23] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 1412 12676 
 	 [ServerAdmin : tgbzquery]Training complete in 1.013292 real seconds 

DEBUG [2018-10-14 16:32:49] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 1412 12648 
 	 [ServerAdmin : tgbzquery]Training complete in 1.059173 real seconds 

DEBUG [2018-10-14 16:33:20] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 1412 2000 
 	 [ServerAdmin : tgbzquery]Training complete in 1.014287 real seconds 

DEBUG [2018-10-14 16:34:51] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 1412 2156 
 	 [ServerAdmin : tgbzquery]Training complete in 1.032244 real seconds 

DEBUG [2018-10-14 16:35:06] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 1412 10416 
 	 [ServerAdmin : tgbzquery]Training complete in 1.013290 real seconds 

DEBUG [2018-10-14 16:35:20] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 1412 4836 
 	 [ServerAdmin : tgbzquery]Training complete in 1.019271 real seconds 

DEBUG [2018-10-14 16:35:47] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 1412 9504 
 	 [ServerAdmin : tgbzquery]Training complete in 0.268285 real seconds 

DEBUG [2018-10-14 16:35:48] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 1412 1044 
 	 [ServerAdmin : tgbzquery]Training complete in 1.015285 real seconds 

DEBUG [2018-10-14 16:35:50] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 1412 4652 
 	 [ServerAdmin : tgbzquery]Training complete in 1.032281 real seconds 

DEBUG [2018-10-14 16:36:17] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 1412 8260 
 	 [ServerAdmin : tgbzquery]Training complete in 1.043215 real seconds 

DEBUG [2018-10-14 16:36:20] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 1412 3116 
 	 [ServerAdmin : tgbzquery]Training complete in 1.012294 real seconds 

DEBUG [2018-10-14 16:50:35] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 1412 13948 
 	 [ServerAdmin : tgbzquery]Training complete in 1.012328 real seconds 

DEBUG [2018-10-14 16:59:56] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 1412 3948 
 	 [ServerAdmin : tgbzquery]Training complete in 1.021272 real seconds 

DEBUG [2018-10-14 17:00:15] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 1412 6628 
 	 [ServerAdmin : tgbzquery]Training complete in 1.056178 real seconds 

DEBUG [2018-10-14 17:01:27] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 1412 14624 
 	 [ServerAdmin : tgbzquery]Training complete in 1.037228 real seconds 

DEBUG [2018-10-14 17:03:56] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 14896 1720 
 	 [ServerAdmin : tgbzquery]Training complete in 1.016282 real seconds 

DEBUG [2018-10-14 17:55:46] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11492 13652 
 	 [ServerAdmin : tgbzquery]Training complete in 1.044210 real seconds 

DEBUG [2018-10-14 17:56:44] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 2044 3496 
 	 [ServerAdmin : tgbzquery]Training complete in 1.055180 real seconds 

DEBUG [2018-10-14 17:56:47] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 2044 7408 
 	 [ServerAdmin : tgbzquery]Training complete in 1.018277 real seconds 

DEBUG [2018-10-14 17:56:50] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 2044 13076 
 	 [ServerAdmin : tgbzquery]Training complete in 1.015320 real seconds 

DEBUG [2018-10-14 17:56:56] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 2044 15320 
 	 [ServerAdmin : tgbzquery]Training complete in 1.010298 real seconds 

DEBUG [2018-10-14 18:08:43] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 14664 11492 
 	 [ServerAdmin : tgbzquery]Training complete in 1.056177 real seconds 

DEBUG [2018-10-14 18:08:55] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 14664 2464 
 	 [ServerAdmin : tgbzquery]Training complete in 1.095071 real seconds 

DEBUG [2018-10-14 18:08:57] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 14664 9864 
 	 [ServerAdmin : tgbzquery]Training complete in 1.145982 real seconds 

DEBUG [2018-10-14 18:53:30] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5432 14636 
 	 [ServerAdmin : tgbzquery]Training complete in 1.153574 real seconds 

DEBUG [2018-10-14 18:53:51] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5592 9596 
 	 [ServerAdmin : tgbzquery]Training complete in 1.029283 real seconds 

DEBUG [2018-10-14 18:53:57] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5592 7420 
 	 [ServerAdmin : tgbzquery]Training complete in 1.085101 real seconds 

DEBUG [2018-10-14 18:54:02] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5592 8392 
 	 [ServerAdmin : tgbzquery]Training complete in 1.128040 real seconds 

DEBUG [2018-10-14 18:54:07] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5592 9612 
 	 [ServerAdmin : tgbzquery]Training complete in 1.065158 real seconds 

DEBUG [2018-10-14 18:54:09] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5592 15052 
 	 [ServerAdmin : tgbzquery]Training complete in 1.012292 real seconds 

DEBUG [2018-10-14 18:54:12] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5592 14668 
 	 [ServerAdmin : tgbzquery]Training complete in 1.039229 real seconds 

DEBUG [2018-10-14 18:54:27] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5592 9572 
 	 [ServerAdmin : tgbzquery]Training complete in 1.015286 real seconds 

DEBUG [2018-10-14 18:56:18] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5592 14652 
 	 [ServerAdmin : tgbzquery]Training complete in 1.058145 real seconds 

DEBUG [2018-10-14 18:57:30] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5592 12572 
 	 [ServerAdmin : tgbzquery]Training complete in 1.051191 real seconds 

DEBUG [2018-10-14 18:57:36] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5592 896 
 	 [ServerAdmin : tgbzquery]Training complete in 1.050234 real seconds 

DEBUG [2018-10-14 18:57:42] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5592 12584 
 	 [ServerAdmin : tgbzquery]Training complete in 1.066166 real seconds 

DEBUG [2018-10-14 18:58:03] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5592 5664 
 	 [ServerAdmin : tgbzquery]Training complete in 1.010823 real seconds 

DEBUG [2018-10-14 18:59:23] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5592 2528 
 	 [ServerAdmin : tgbzquery]Training complete in 1.043213 real seconds 

DEBUG [2018-10-14 19:02:15] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5592 12848 
 	 [ServerAdmin : tgbzquery]Training complete in 1.039225 real seconds 

DEBUG [2018-10-14 19:04:35] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5592 14612 
 	 [ServerAdmin : tgbzquery]Training complete in 1.013425 real seconds 

DEBUG [2018-10-14 19:10:00] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11740 2752 
 	 [ServerAdmin : tgbzquery]Training complete in 1.050197 real seconds 

DEBUG [2018-10-14 19:10:10] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11740 14724 
 	 [ServerAdmin : tgbzquery]Training complete in 1.016280 real seconds 

DEBUG [2018-10-14 19:10:13] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11740 11852 
 	 [ServerAdmin : tgbzquery]Training complete in 1.035228 real seconds 

DEBUG [2018-10-14 19:10:16] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11740 9508 
 	 [ServerAdmin : tgbzquery]Training complete in 1.031301 real seconds 

DEBUG [2018-10-14 19:10:22] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11740 7204 
 	 [ServerAdmin : tgbzquery]Training complete in 1.045204 real seconds 

DEBUG [2018-10-14 19:10:33] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11740 14064 
 	 [ServerAdmin : tgbzquery]Training complete in 1.015283 real seconds 

DEBUG [2018-10-14 19:10:38] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11740 1040 
 	 [ServerAdmin : tgbzquery]Training complete in 1.063159 real seconds 

DEBUG [2018-10-14 19:10:40] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11740 9504 
 	 [ServerAdmin : tgbzquery]Training complete in 1.051203 real seconds 

DEBUG [2018-10-14 19:10:42] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11740 3004 
 	 [ServerAdmin : tgbzquery]Training complete in 1.038227 real seconds 

DEBUG [2018-10-14 19:10:44] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11740 9796 
 	 [ServerAdmin : tgbzquery]Training complete in 1.052186 real seconds 

DEBUG [2018-10-14 19:10:47] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11740 9920 
 	 [ServerAdmin : tgbzquery]Training complete in 1.056176 real seconds 

DEBUG [2018-10-14 19:10:51] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11740 2360 
 	 [ServerAdmin : tgbzquery]Training complete in 1.074160 real seconds 

DEBUG [2018-10-14 19:23:10] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11028 8044 
 	 [ServerAdmin : tgbzquery]Training complete in 1.060168 real seconds 

DEBUG [2018-10-14 19:24:09] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11028 9384 
 	 [ServerAdmin : tgbzquery]Training complete in 1.034234 real seconds 

DEBUG [2018-10-14 19:24:14] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11028 15804 
 	 [ServerAdmin : tgbzquery]Training complete in 1.034277 real seconds 

DEBUG [2018-10-14 19:28:23] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11028 16380 
 	 [ServerAdmin : tgbzquery]Training complete in 1.039231 real seconds 

DEBUG [2018-10-14 19:29:27] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11028 16312 
 	 [ServerAdmin : tgbzquery]Training complete in 1.034241 real seconds 

DEBUG [2018-10-14 19:29:47] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11028 12144 
 	 [ServerAdmin : tgbzquery]Training complete in 1.037228 real seconds 

DEBUG [2018-10-14 19:30:47] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11028 8888 
 	 [ServerAdmin : tgbzquery]Training complete in 1.047204 real seconds 

DEBUG [2018-10-14 19:32:24] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11028 5428 
 	 [ServerAdmin : tgbzquery]Training complete in 1.025260 real seconds 

DEBUG [2018-10-14 19:34:14] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11028 16152 
 	 [ServerAdmin : tgbzquery]Training complete in 1.013290 real seconds 

DEBUG [2018-10-14 19:34:16] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11028 15588 
 	 [ServerAdmin : tgbzquery]Training complete in 1.062163 real seconds 

DEBUG [2018-10-14 19:34:26] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11028 3064 
 	 [ServerAdmin : delorder]Training complete in 1.022317 real seconds 

DEBUG [2018-10-14 19:34:35] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 11028 16052 
 	 [ServerAdmin : tgbzquery]Training complete in 1.011297 real seconds 

DEBUG [2018-10-14 19:35:38] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 8224 15196 
 	 [ServerAdmin : delorder]Training complete in 1.067149 real seconds 

DEBUG [2018-10-14 19:35:43] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 8224 16136 
 	 [ServerAdmin : tgbzquery]Training complete in 1.037226 real seconds 

DEBUG [2018-10-14 21:05:32] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 8224 8520 
 	 [ServerAdmin : tgbzquery]Training complete in 1.028281 real seconds 

DEBUG [2018-10-14 21:05:37] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 8224 15556 
 	 [ServerAdmin : tgbzquery]Training complete in 1.046214 real seconds 

DEBUG [2018-10-14 21:06:11] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 8224 14868 
 	 [ServerAdmin : tgbzquery]Training complete in 1.021269 real seconds 

DEBUG [2018-10-14 21:06:25] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 8224 7252 
 	 [ServerAdmin : tgbzquery]Training complete in 1.017280 real seconds 

DEBUG [2018-10-14 21:07:32] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 8224 724 
 	 [ServerAdmin : tgbzquery]Training complete in 1.036231 real seconds 

DEBUG [2018-10-14 21:07:39] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 8224 13912 
 	 [ServerAdmin : delorder]Training complete in 1.067148 real seconds 

DEBUG [2018-10-14 21:08:56] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 8224 7792 
 	 [ServerAdmin : tgbzquery]Training complete in 1.059170 real seconds 

DEBUG [2018-10-14 21:09:03] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 8224 10416 
 	 [ServerAdmin : tgbzquery]Training complete in 1.020272 real seconds 

DEBUG [2018-10-14 21:09:04] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 8224 12896 
 	 [ServerAdmin : tgbzquery]Training complete in 1.036232 real seconds 

DEBUG [2018-10-14 21:09:10] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 8224 6136 
 	 [ServerAdmin : delorder]Training complete in 1.068136 real seconds 

DEBUG [2018-10-14 21:09:41] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 8224 6820 
 	 [ServerAdmin : tgbzquery]Training complete in 1.035280 real seconds 

DEBUG [2018-10-14 21:10:52] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 8224 14696 
 	 [ServerAdmin : tgbzquery]Training complete in 1.010299 real seconds 

DEBUG [2018-10-14 21:11:05] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 8224 3752 
 	 [ServerAdmin : tgbzquery]Training complete in 1.041216 real seconds 

DEBUG [2018-10-14 21:11:18] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 8224 1640 
 	 [ServerAdmin : tgbzquery]Training complete in 1.034235 real seconds 

DEBUG [2018-10-14 21:27:12] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 3076 7952 
 	 [ServerAdmin : tgbzquery]Training complete in 1.122998 real seconds 

DEBUG [2018-10-14 21:27:50] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 3076 8292 
 	 [ServerAdmin : login]Training complete in 2.079454 real seconds 

DEBUG [2018-10-14 21:27:54] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 3076 9864 
 	 [ServerAdmin : tgbzquery]Training complete in 1.014285 real seconds 

DEBUG [2018-10-14 21:28:29] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 3076 10988 
 	 [ServerAdmin : tgbzquery]Training complete in 1.063170 real seconds 

DEBUG [2018-10-14 21:32:01] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 3076 12568 
 	 [ServerAdmin : tgbzquery]Training complete in 0.997339 real seconds 

DEBUG [2018-10-14 21:32:01] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 3076 14876 
 	 [ServerAdmin : tgbzquery]Training complete in 1.038224 real seconds 

DEBUG [2018-10-14 21:33:41] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 3076 14348 
 	 [ServerAdmin : tgbzquery]Training complete in 0.994387 real seconds 

DEBUG [2018-10-14 21:33:41] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 3076 7332 
 	 [ServerAdmin : tgbzquery]Training complete in 1.024261 real seconds 

DEBUG [2018-10-14 21:34:41] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 3076 1940 
 	 [ServerAdmin : tgbzquery]Training complete in 1.037229 real seconds 

DEBUG [2018-10-14 21:36:32] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5496 13844 
 	 [ServerAdmin : tgbzquery]Training complete in 1.095115 real seconds 

DEBUG [2018-10-14 21:36:38] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5496 8352 
 	 [ServerAdmin : matchadd]Training complete in 1.050193 real seconds 

DEBUG [2018-10-14 21:37:22] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5496 4588 
 	 [ServerAdmin : tgbzquery]Training complete in 1.029293 real seconds 

DEBUG [2018-10-14 21:37:22] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5496 2876 
 	 [ServerAdmin : tgbzquery]Training complete in 1.044245 real seconds 

DEBUG [2018-10-14 21:37:30] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5496 14368 
 	 [ServerAdmin : tgbzquery]Training complete in 0.964421 real seconds 

DEBUG [2018-10-14 21:37:30] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5496 1232 
 	 [ServerAdmin : tgbzquery]Training complete in 1.017281 real seconds 

DEBUG [2018-10-14 21:39:03] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5496 7840 
 	 [ServerAdmin : tgbzquery]Training complete in 1.041272 real seconds 

DEBUG [2018-10-14 21:39:03] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5496 8904 
 	 [ServerAdmin : tgbzquery]Training complete in 1.090088 real seconds 

DEBUG [2018-10-14 21:39:24] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5496 15364 
 	 [ServerAdmin : tgbzquery]Training complete in 1.057228 real seconds 

DEBUG [2018-10-14 21:39:48] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5496 11520 
 	 [ServerAdmin : matchadd]Training complete in 1.061161 real seconds 

DEBUG [2018-10-14 21:41:13] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5496 3764 
 	 [ServerAdmin : tgbzquery]Training complete in 1.009299 real seconds 

DEBUG [2018-10-14 21:41:16] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5496 10812 
 	 [ServerAdmin : tgbzquery]Training complete in 1.029252 real seconds 

DEBUG [2018-10-14 21:41:32] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5496 15900 
 	 [ServerAdmin : matchadd]Training complete in 1.073142 real seconds 

DEBUG [2018-10-14 21:46:07] C:\Users\Tc\Desktop\众瑞\zhongrui\server\libs\utils\log.py 52 debug 5496 8588 
